Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
70.87330665594641,46.66485749456102,81.06558351147994,21.76969297180753,70.30067622618272,29.939507715730016,61.14493191738571,61.84535833943061,48.970756924649706,97.5473025884824,90.2906839005411,81.51764569409472
48.6309618518993,17.011117308350208,65.00132690884996,12.952447860128459,95.56435365435435,34.365034250938265,58.64775889206023,83.26457838491616,94.7402034496919,98.20683922400293,33.13447229447518,93.50724237335064
58.157525556690516,33.80592821285313,40.98783865158412,73.18608470105265,85.25370436012086,13.153684658503451,35.55184989991733,71.46630242732947,55.4463615164371,68.92887445708881,67.49482421094038,49.625204476333614
3.4281007858701695,44.60056242575043,8.056075841222443,65.27109751730613,68.9467488038949,21.77831772863422,13.516672351162118,25.356453588647433,61.405310078748734,72.70155569104695,85.39289528124331,98.82776579455764
30.451364746008025,36.909344252306006,51.888214715076444,66.60783487528894,75.13445121452351,59.324939758280046,69.68520512153424,50.50724085988105,65.36958981758171,62.71462731550551,22.016616065681383,99.24006651419114
45.895264899585186,35.43103122064098,18.55004757923282,56.34788054139233,63.6127902314894,6.987450539719653,31.242918207441406,40.23098257748213,43.229212449280816,11.591597173049617,40.777418080570904,4.211297585935991
34.158315051430556,53.42872418841513,15.963068743510666,59.56942152348665,83.60923463380719,18.76292991984062,84.5844350648987,21.853052289295803,62.23138509384572,77.41439290154737,6.495627969303541,2.849790157562415
93.15935173125783,94.13760889983232,37.13924252368036,51.23567158108624,5.86146081297213,70.11822421538031,64.63246861550097,39.71875506589113,85.67323395048463,14.902740824892003,79.01960496173058,98.57957812434357
95.75378256653721,86.12169184917549,81.33753603156649,68.77827399634498,94.69828278170979,1.1523349244590864,12.327907732442977,35.851710160708315,14.910297608477642,38.65195961491127,5.926997107542453,0.6405411841184372
95.55688046576087,94.12266799791466,55.50240688184815,45.759095081481036,48.53903861216493,96.08369737001748,68.76855748872565,10.361935981506342,8.61383254132847,4.007870010098669,17.16617405171129,41.589812191191115
27.794396310741163,87.66129119378841,80.73148763532167,35.7623663104062,93.34541281597195,49.83782717283327,47.929944031592086,33.9594503669816,83.75658479341506,98.95987600968924,1.535357297060791,76.38893172930621
8.895691321414311,48.92657632966342,91.3008081635378,95.18433963248013,41.43957635275601,93.83554763543539,44.915425606825885,80.69380069850767,48.780849446547,27.962446431668898,30.75535460597819,84.61737318795642
34.27390691748439,92.47984189194723,9.318837159685211,90.27103311958791,1.4586923240431204,92.87962722964438,9.489751600307716,39.155932348316355,6.487606831247039,93.70089764440182,18.804041995960773,6.81115645215783
73.3368770426896,65.04817195623247,91.99957945418447,59.17914445303172,58.68858412556482,11.59740337817845,77.69177591734248,20.48986692825261,13.28177613289192,11.616959182743958,74.10707924642404,82.27151435331047
42.642249118222495,10.017542030802373,2.0774523788506194,59.982045984319534,27.175480086290605,66.50138891321802,50.9100110272074,16.422532027065508,48.7196617629481,49.01200919943308,63.11971132438653,64.66115972669961
40.501734635778675,35.98107764293504,68.12608631847024,22.456380592069035,73.13375756162272,44.919407640016175,12.28447111813471,17.488969643741836,86.72738238656162,0.21030396980001864,9.898722266390635,28.633713933101824
37.631299993384374,53.65652484297113,74.11845901062291,74.88253010767377,67.55941834832826,70.79344836078977,21.02290189468502,13.248994200716268,88.020602739195,48.149863994467836,32.59373305680445,69.70569230435098
7.079676273139501,78.26441129112314,51.911577515442495,13.022317127272242,22.686698545608674,9.752853960683328,28.23194678496033,93.25110406278503,76.3294225021154,6.121490293432785,16.3319601403229,8.460999471840047
19.674322017907564,69.54390153103375,11.951686556884134,55.024910043861894,40.04890367583356,46.99582104949533,4.942378084193255,31.490682674666616,28.246255042188572,8.30555152975756,77.1419591254846,14.48998582822789
